year,cases
2028.7692307692307,3857.9641376704026
2028.7884615384614,3858.019566418092
2028.8076923076924,3858.07529047791
2028.826923076923,3858.131310836733
2028.8461538461538,3858.187628468663
2028.8653846153845,3858.244244335166
2028.8846153846155,3858.30115938517
2028.9038461538462,3858.3583745550764
2028.923076923077,3858.4158907689043
2028.9423076923076,3858.473708938354
2028.9615384615386,3858.531829962825
2028.9807692307693,3858.590254729592
2029,3858.648984113858
2029.0192307692307,3858.708018978783
2029.0384615384614,3858.767524562885
2029.0576923076924,3858.8275004627544
2029.076923076923,3858.8879462706473
2029.0961538461538,3858.9488615744485
2029.1153846153845,3859.010245957779
2029.1346153846155,3859.072099000004
2029.1538461538462,3859.134420276305
2029.173076923077,3859.1972093576646
2029.1923076923076,3859.260465810944
2029.2115384615386,3859.324189198917
2029.2307692307693,3859.388379080289
2029.25,3859.45303500978
2029.2692307692307,3859.5181565381054
2029.2884615384614,3859.5837432120056
2029.3076923076924,3859.649794574398
2029.326923076923,3859.7163101642573
2029.3461538461538,3859.783289516771
2029.3653846153845,3859.8507321633224
2029.3846153846155,3859.918637631505
2029.4038461538462,3859.9870054452404
2029.423076923077,3860.0558351247287
2029.4423076923076,3860.1251261865227
2029.4615384615386,3860.1948781435435
2029.4807692307693,3860.2650905051646
2029.5,3860.3357627771866
2029.5192307692307,3860.4068944618994
2029.5384615384614,3860.478485058139
2029.5576923076924,3860.5505340612563
2029.576923076923,3860.623040963187
2029.5961538461538,3860.6960052525274
2029.6153846153845,3860.7694264145216
2029.6346153846155,3860.843303931101
2029.6538461538462,3860.91763728088
2029.673076923077,3860.9924259392837
2029.6923076923076,3861.0676693784844
2029.7115384615386,3861.143367067526
2029.7307692307693,3861.219518472241
2029.75,3861.296123055369
2029.7692307692307,3861.3731802766133
2029.7884615384614,3861.4506895925624
2029.8076923076924,3861.528650456836
2029.826923076923,3861.607062320027
2029.8461538461538,3861.685924629812
2029.8653846153845,3861.765236830909
2029.8846153846155,3861.8449983651612
2029.9038461538462,3861.925208671563
2029.923076923077,3862.0058671862366
2029.9423076923076,3862.0869733425798
2029.9615384615386,3862.168526571151
2029.9807692307693,3862.250526299802
2030,3862.332971953649
